smiles1,smiles2,smiles3,ratio1,ratio2,ratio3,value
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CC)CC,*CCC(=O)OCCOC(=O)CCN(*)CCCCCO,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.4,0.2,0.065
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.2,0.6,0.03825
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.4,0.4,0.0279
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.6,0.2,0.02502
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.4,0.2,0.4,0.04875
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,0.06845
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.6,0.1,0.3,0.03351
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.6,0.3,0.1,0.13316
*CCC(=O)OCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.12425
*CCC(=O)OCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.2,0.6,0.302166549
*CCC(=O)OCCOC(=O)CCN(*)CCCN1CCN(C)CC1,*CCC(=O)OCCOC(=O)CCN(*)CCCCCO,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCO,0.2,0.2,0.6,0.01841
*CCC(=O)OCCOC(=O)CCN(*)CCCN1CCN(C)CC1,*CCC(=O)OCCOC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.2,0.6,0.2,0.03192
*CCC(=O)OCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCOC(=O)CCN(*)CCC1CCCCC1,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCO,0.2,0.6,0.2,0.03868
*CCC(=O)OCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCOC(=O)CCN(*)Cc1ccccc1,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,0.02703
*CCC(=O)OCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCOC(=O)CCN(*)Cc1ccc(OC)cc1,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCO,0.4,0.2,0.4,0.031838206
*CCC(=O)OCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCOC(=O)CCN(*)Cc1ccc(OC)cc1,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCO,0.6,0.3,0.1,0.046255507
*CCC(=O)OCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCOC(=O)CCN(*)Cc1ccc(OC)cc1,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCO,0.8,0.1,0.1,0.046055266
*CCC(=O)OCCOC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCCOC(=O)CCN(*)Cc1ccccc1,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCO,0.2,0.2,0.6,0.02747
*CCC(=O)OCCOC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCCOC(=O)CCN(*)CCCCCO,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.4,0.2,0.02416
*CCC(=O)OCCOC(=O)CCN(*)CCN1CCOCC1,*CCC(=O)OCCOC(=O)CCN(*)CCC1CCCCC1,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.2,0.2,0.6,-0.01514867
*CCC(=O)OCCOC(=O)CCN(*)CCN1CCOCC1,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)O,*CCC(=O)OCCOC(=O)CCN(*)CC(O)CO,0.4,0.4,0.2,-0.016150235
*CCC(=O)OCCOC(=O)CCN(*)CCN,*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.042482941
*CCC(=O)OCCOC(=O)CCN(*)CCN,*CCC(=O)OCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.1,0.3,0.034554107
*CCC(=O)OCCOC(=O)CCN(*)CCN,*CCC(=O)OCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,0.067452928
*CCC(=O)OCCOC(=O)CCN(*)CCN,*CCC(=O)OCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.020691082
*CCC(=O)OCCOC(=O)CCN(*)CCN,*CCC(=O)OCCOC(=O)CCN(*)CCC(OCC)OCC,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCO,0.2,0.6,0.2,-0.018904538
*CCC(=O)OCCOC(=O)CCN(*)CCN,*CCC(=O)OCCOC(=O)CCN(*)CCCCCO,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.2,0.6,-0.014522692
*CCC(=O)OCCOC(=O)CCN(*)CCN,*CCC(=O)OCCOC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.040942109
*CCC(=O)OCCOC(=O)CCN(*)CCN,*CCC(=O)OCCOC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.030376403
*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)CN,*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.6,0.2,0.063974961
*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)CN,*CCC(=O)OCCOC(=O)CCN(*)CCC(OCC)OCC,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.6,0.2,0.034428795
*CCC(=O)OCCOC(=O)CCN(*)CCCCCN,*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCOC(=O)CCN(*)CC(O)CO,0.2,0.6,0.2,0.001251956
*CCC(=O)OCCOC(=O)CCN(*)CCCCCN,*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCOC(=O)CCN(*)CC(O)CO,0.2,0.2,0.6,0.043818466
*CCC(=O)OCCOC(=O)CCN(*)CCCCCN,*CCC(=O)OCCOC(=O)CCN(*)CC(C)(C)O,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.2,0.6,-0.0171518
*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCCN,*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.6,0.2,0.075743349
*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCCN,*CCC(=O)OCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCO,0.2,0.2,0.6,-0.016776213
*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCN,*CCC(=O)OCCOC(=O)CCN(*)CCCCc1ccccc1,*CCC(=O)OCCOC(=O)CCN(*)CC(O)CO,0.2,0.6,0.2,0.004256651
*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCN,*CCC(=O)OCCOC(=O)CCN(*)CCC(OCC)OCC,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,-0.014898279
*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,0.019906103
*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCCOC(=O)CCN(*)CCC1CCCCC1,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.034053208
*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCCOC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.2,0.6,-0.000500782
*CCC(=O)OCCOC(=O)CCN(*)Cc1cccc(CN)c1,*CCC(=O)OCCOC(=O)CCN(*)CCCCc1ccccc1,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,0.029045383
*CCC(=O)OCCOC(=O)CCN(*)Cc1cccc(CN)c1,*CCC(=O)OCCOC(=O)CCN(*)CCC(OCC)OCC,*CCC(=O)OCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.6,0.2,-0.009890454
*CCC(=O)OCCOC(=O)CCN(*)Cc1cccc(CN)c1,*CCC(=O)OCCOC(=O)CCN(*)CCCOC,*CCC(=O)OCCOC(=O)CCN(*)C(C)C(N)=O,0.2,0.2,0.6,0.003004695
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN(C)C,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,1.089368259
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCN(CC)CC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.868368919
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCN(CC)CC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.39533348
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCN(CC)CC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,1.119142972
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCC(C)C,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.2,0.6,0.2,0.02646
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.6,0.2,0.13676
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,1.079337777
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCO,0.2,0.6,0.2,0.023427073
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCO,0.2,0.6,0.2,0.027677099
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.736913057
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,1.17360833
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.8,0.1,0.1,1.102523028
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.4,0.4,0.2,0.269099278
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC1CCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.2,0.2,0.6,0.17601
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,1.064477373
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.8,0.1,0.1,1.08600301
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,1.091808213
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.2,0.2,0.6,0.03825
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.2,0.4,0.4,0.03451
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.2,0.6,0.2,0.03192
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.4,0.2,0.4,0.03164
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.4,0.4,0.2,0.02977
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.6,0.1,0.3,0.03811
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.6,0.3,0.1,0.02286
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.8,0.1,0.1,0.02258
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCC(C)C,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.2,0.6,0.2,0.02847
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCO,0.2,0.2,0.6,0.02819
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.153
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.192
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.8,0.1,0.1,0.211
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,0.43
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.088
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.6,0.1,0.3,0.389830508
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.6,0.3,0.1,1.082
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.642747083
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.8,0.1,0.1,0.297
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,1.284
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,0.801
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.449
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,0.609
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.6,0.3,0.1,0.733
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.493
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)Cc1ccccc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCO,0.2,0.6,0.2,-0.004381847
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)Cc1ccccc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.2,0.6,0.2,-0.015023474
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCc1ccccc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.482
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCc1ccccc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.278
